2026-08-06 11:25:12.100566,419976.0,33307389750.0,52114947832.0,34401767842.0,284979.0,2945.0,201272.0,2980.0,ebpf,20.95170734
2026-08-06 11:25:18.100566,184400.0,16621001513.0,26026569071.0,17167679048.0,141592.0,1466.0,100702.0,1491.0,ebpf,21.233592379999997
2026-08-06 11:25:00.100566,157011.0,16544473804.0,26056141214.0,17039145292.0,139833.0,1443.0,100348.0,1486.0,ebpf,22.08856007
2026-08-06 11:25:06.100566,165315.0,16565473147.0,26056354332.0,17072567044.0,137754.0,1428.0,99696.0,1476.0,ebpf,21.21879032
2026-08-06 11:25:12.100566,419976.0,33307389750.0,52114947832.0,34401767842.0,284979.0,2945.0,201272.0,2980.0,ebpf,20.95170734
2026-08-06 11:25:18.100566,184400.0,16621001513.0,26026569071.0,17167679048.0,141592.0,1466.0,100702.0,1491.0,ebpf,21.233592379999997
2026-08-06 11:25:24.100566,203903.0,16699641435.0,26043059240.0,17309238414.0,143320.0,1483.0,101288.0,1500.0,ebpf,23.928841799999997
2026-08-06 11:25:06.100566,165315.0,16565473147.0,26056354332.0,17072567044.0,137754.0,1428.0,99696.0,1476.0,ebpf,21.21879032
2026-08-06 11:25:12.100566,419976.0,33307389750.0,52114947832.0,34401767842.0,284979.0,2945.0,201272.0,2980.0,ebpf,20.95170734
2026-08-06 11:25:18.100566,184400.0,16621001513.0,26026569071.0,17167679048.0,141592.0,1466.0,100702.0,1491.0,ebpf,21.233592379999997
2026-08-06 11:25:24.100566,203903.0,16699641435.0,26043059240.0,17309238414.0,143320.0,1483.0,101288.0,1500.0,ebpf,23.928841799999997
2026-08-06 11:25:30.100566,202172.0,16697368819.0,26045309221.0,17293589794.0,144413.0,1494.0,101528.0,1504.0,ebpf,20.9307038
2026-08-06 11:25:12.100566,419976.0,33307389750.0,52114947832.0,34401767842.0,284979.0,2945.0,201272.0,2980.0,ebpf,20.95170734
2026-08-06 11:25:18.100566,184400.0,16621001513.0,26026569071.0,17167679048.0,141592.0,1466.0,100702.0,1491.0,ebpf,21.233592379999997
2026-08-06 11:25:24.100566,203903.0,16699641435.0,26043059240.0,17309238414.0,143320.0,1483.0,101288.0,1500.0,ebpf,23.928841799999997
2026-08-06 11:25:30.100566,202172.0,16697368819.0,26045309221.0,17293589794.0,144413.0,1494.0,101528.0,1504.0,ebpf,20.9307038
2026-08-06 11:25:36.100566,345086.0,16858038916.0,26242852983.0,17476969952.0,142908.0,1479.0,101190.0,1499.0,ebpf,21.03698956
2026-08-06 11:25:18.100566,184400.0,16621001513.0,26026569071.0,17167679048.0,141592.0,1466.0,100702.0,1491.0,ebpf,21.233592379999997
2026-08-06 11:25:24.100566,203903.0,16699641435.0,26043059240.0,17309238414.0,143320.0,1483.0,101288.0,1500.0,ebpf,23.928841799999997
2026-08-06 11:25:30.100566,202172.0,16697368819.0,26045309221.0,17293589794.0,144413.0,1494.0,101528.0,1504.0,ebpf,20.9307038
2026-08-06 11:25:36.100566,345086.0,16858038916.0,26242852983.0,17476969952.0,142908.0,1479.0,101190.0,1499.0,ebpf,21.03698956
2026-08-06 11:25:42.100566,202687.0,16697755129.0,26037859956.0,17296683898.0,141389.0,1463.0,100324.0,1486.0,ebpf,21.065818639999996
2026-08-06 11:25:24.100566,203903.0,16699641435.0,26043059240.0,17309238414.0,143320.0,1483.0,101288.0,1500.0,ebpf,23.928841799999997
2026-08-06 11:25:30.100566,202172.0,16697368819.0,26045309221.0,17293589794.0,144413.0,1494.0,101528.0,1504.0,ebpf,20.9307038
2026-08-06 11:25:36.100566,345086.0,16858038916.0,26242852983.0,17476969952.0,142908.0,1479.0,101190.0,1499.0,ebpf,21.03698956
2026-08-06 11:25:42.100566,202687.0,16697755129.0,26037859956.0,17296683898.0,141389.0,1463.0,100324.0,1486.0,ebpf,21.065818639999996
2026-08-06 11:25:48.100566,246090.0,16726401680.0,26074868949.0,17295604846.0,142889.0,1479.0,99730.0,1477.0,ebpf,21.08894865
2026-08-06 11:25:30.100566,202172.0,16697368819.0,26045309221.0,17293589794.0,144413.0,1494.0,101528.0,1504.0,ebpf,20.9307038
2026-08-06 11:25:36.100566,345086.0,16858038916.0,26242852983.0,17476969952.0,142908.0,1479.0,101190.0,1499.0,ebpf,21.03698956
2026-08-06 11:25:42.100566,202687.0,16697755129.0,26037859956.0,17296683898.0,141389.0,1463.0,100324.0,1486.0,ebpf,21.065818639999996
2026-08-06 11:25:48.100566,246090.0,16726401680.0,26074868949.0,17295604846.0,142889.0,1479.0,99730.0,1477.0,ebpf,21.08894865
2026-08-06 11:25:54.100566,219166.0,16670144667.0,26044321562.0,17239884558.0,142964.0,1479.0,101008.0,1496.0,ebpf,21.66473658
